"SampleID","Depth","Replicate","Observed","Shannon","Chao1","PD"
"S22",56118,41,1185,6.22574494178405,1185,77.003451671
"S22",56118,42,1185,6.22574494178405,1185,77.003451671
"S22",56118,43,1185,6.22574494178405,1185,77.003451671
"S22",56118,44,1185,6.22574494178405,1185,77.003451671
"S22",56118,45,1185,6.22574494178405,1185,77.003451671
"S22",56118,46,1185,6.22574494178405,1185,77.003451671
"S22",56118,47,1185,6.22574494178405,1185,77.003451671
"S22",56118,48,1185,6.22574494178405,1185,77.003451671
"S22",56118,49,1185,6.22574494178405,1185,77.003451671
"S22",56118,50,1185,6.22574494178405,1185,77.003451671
"S22",56118,51,1185,6.22574494178405,1185,77.003451671
"S22",56118,52,1185,6.22574494178405,1185,77.003451671
"S22",56118,53,1185,6.22574494178405,1185,77.003451671
"S22",56118,54,1185,6.22574494178405,1185,77.003451671
"S22",56118,55,1185,6.22574494178405,1185,77.003451671
"S22",56118,56,1185,6.22574494178405,1185,77.003451671
"S22",56118,57,1185,6.22574494178405,1185,77.003451671
"S22",56118,58,1185,6.22574494178405,1185,77.003451671
"S22",56118,59,1185,6.22574494178405,1185,77.003451671
"S22",56118,60,1185,6.22574494178405,1185,77.003451671
"S22",56118,61,1185,6.22574494178405,1185,77.003451671
"S22",56118,62,1185,6.22574494178405,1185,77.003451671
"S22",56118,63,1185,6.22574494178405,1185,77.003451671
"S22",56118,64,1185,6.22574494178405,1185,77.003451671
"S22",56118,65,1185,6.22574494178405,1185,77.003451671
"S22",56118,66,1185,6.22574494178405,1185,77.003451671
"S22",56118,67,1185,6.22574494178405,1185,77.003451671
"S22",56118,68,1185,6.22574494178405,1185,77.003451671
"S22",56118,69,1185,6.22574494178405,1185,77.003451671
"S22",56118,70,1185,6.22574494178405,1185,77.003451671
"S22",56118,71,1185,6.22574494178405,1185,77.003451671
"S22",56118,72,1185,6.22574494178405,1185,77.003451671
"S22",56118,73,1185,6.22574494178405,1185,77.003451671
"S22",56118,74,1185,6.22574494178405,1185,77.003451671
"S22",56118,75,1185,6.22574494178405,1185,77.003451671
"S22",56118,76,1185,6.22574494178405,1185,77.003451671
"S22",56118,77,1185,6.22574494178405,1185,77.003451671
"S22",56118,78,1185,6.22574494178405,1185,77.003451671
"S22",56118,79,1185,6.22574494178405,1185,77.003451671
"S22",56118,80,1185,6.22574494178405,1185,77.003451671
"S22",56118,81,1185,6.22574494178405,1185,77.003451671
"S22",56118,82,1185,6.22574494178405,1185,77.003451671
"S22",56118,83,1185,6.22574494178405,1185,77.003451671
"S22",56118,84,1185,6.22574494178405,1185,77.003451671
"S22",56118,85,1185,6.22574494178405,1185,77.003451671
"S22",56118,86,1185,6.22574494178405,1185,77.003451671
"S22",56118,87,1185,6.22574494178405,1185,77.003451671
"S22",56118,88,1185,6.22574494178405,1185,77.003451671
"S22",56118,89,1185,6.22574494178405,1185,77.003451671
"S22",56118,90,1185,6.22574494178405,1185,77.003451671
"S22",56118,91,1185,6.22574494178405,1185,77.003451671
"S22",56118,92,1185,6.22574494178405,1185,77.003451671
"S22",56118,93,1185,6.22574494178405,1185,77.003451671
"S22",56118,94,1185,6.22574494178405,1185,77.003451671
"S22",56118,95,1185,6.22574494178405,1185,77.003451671
"S22",56118,96,1185,6.22574494178405,1185,77.003451671
"S22",56118,97,1185,6.22574494178405,1185,77.003451671
"S22",56118,98,1185,6.22574494178405,1185,77.003451671
"S22",56118,99,1185,6.22574494178405,1185,77.003451671
"S22",56118,100,1185,6.22574494178405,1185,77.003451671
"S23",5335,1,1017,6.29972667443299,1238.28125,65.668266197
"S23",5335,2,1058,6.30889150189653,1385.51412429379,67.33175304
"S23",5335,3,1028,6.31868503943366,1238.78125,67.49913161
"S23",5335,4,1048,6.29876068271627,1308.86458333333,68.603337111
"S23",5335,5,1037,6.30773630048082,1237.6213592233,67.164904276
"S23",5335,6,1042,6.32007148624895,1235.70388349515,68.117878294
"S23",5335,7,1023,6.28269925124549,1270.50555555556,66.494520605
"S23",5335,8,1024,6.28235236102689,1242.25510204082,66.075662373
"S23",5335,9,1024,6.28251236664643,1203.54166666667,66.561502277
"S23",5335,10,1029,6.33575599190543,1171.28571428571,66.499780373
"S23",5335,11,1039,6.30899324463842,1235.45631067961,67.976875202
"S23",5335,12,1037,6.29738950552715,1309.56179775281,66.787273303
"S23",5335,13,1052,6.32155923804232,1256.55188679245,68.256167619
"S23",5335,14,1032,6.28020657841434,1269.63157894737,66.390215884
"S23",5335,15,1054,6.32092185765361,1234.32051282051,68.102223807
"S23",5335,16,1022,6.29370491356232,1281.72,65.545184916
"S23",5335,17,1050,6.31072418279629,1212.36123348018,67.448418169
"S23",5335,18,1034,6.30980146767531,1266.03645833333,66.554054501
"S23",5335,19,1029,6.27461527921287,1232.00487804878,67.314771407
"S23",5335,20,1052,6.31865783558962,1223.7903930131,66.348152313
"S23",5335,21,1044,6.29809927635845,1272.3961352657,70.43991502
"S23",5335,22,1058,6.30382052739178,1305.275,69.035908581
"S23",5335,23,1027,6.31300326667207,1232.57894736842,65.88295568
"S23",5335,24,1072,6.32490603082952,1290.46976744186,69.883986297
"S23",5335,25,1060,6.31963716552921,1250.5796460177,67.994175299
"S23",5335,26,1017,6.26193375635354,1236.46305418719,66.263048226
"S23",5335,27,1018,6.2558673854131,1274.67213114754,68.061683714
"S23",5335,28,1043,6.31330481472716,1295.07894736842,67.12124835
"S23",5335,29,1020,6.29794107313561,1222.55329949239,66.053952308
"S23",5335,30,1043,6.29709516216607,1290.275,67.271870996
"S23",5335,31,1046,6.28092218714912,1244.44394618834,67.720816066
"S23",5335,32,1011,6.3061402241175,1197.57286432161,65.47881431
"S23",5335,33,1024,6.28792402265683,1243.03157894737,67.854326829
"S23",5335,34,1033,6.31469175582176,1239.5,68.779813232
"S23",5335,35,1030,6.31575151098944,1208.95215311005,67.017394644
"S23",5335,36,1049,6.32061105015989,1265.13861386139,67.433304857
"S23",5335,37,1046,6.31506812577777,1282.18461538462,67.379205853
"S23",5335,38,1037,6.28796625580636,1259,67.218755044
"S23",5335,39,1027,6.2807245454487,1260.9378238342,67.521967377
"S23",5335,40,1038,6.27045249621398,1227.28318584071,68.079680409
"S23",5335,41,1057,6.31482633366502,1251.49557522124,68.346898932
"S23",5335,42,1036,6.32035598782775,1263.54255319149,66.607464942
"S23",5335,43,1041,6.27928830359388,1223.40444444444,67.428064497
"S23",5335,44,1043,6.30064983279317,1236.11818181818,68.084423994
"S23",5335,45,1041,6.30585617199259,1278.0621761658,68.030237222
"S23",5335,46,1055,6.29662207163221,1308.28140703518,68.285956784
"S23",5335,47,1008,6.29258958041052,1208.71428571429,64.212035045
"S23",5335,48,1048,6.32103554765153,1250.64018691589,67.564523147
"S23",5335,49,1036,6.31428197164851,1223.36111111111,67.38050824
"S23",5335,50,1049,6.30857865122414,1262.79906542056,68.110515648
"S23",5335,51,1033,6.3040577140651,1212.46478873239,67.592615563
"S23",5335,52,1029,6.28541321505763,1191.84753363229,67.14234727
"S23",5335,53,1043,6.29640214940699,1277.77941176471,68.366437845
"S23",5335,54,1052,6.3223870345642,1261.72985781991,68.485580457
"S23",5335,55,1027,6.29870125282764,1200.90582959641,65.568182997
"S23",5335,56,1066,6.31453061499876,1292.31455399061,69.182427123
"S23",5335,57,1031,6.29229933412875,1246.2806122449,66.688464437
"S23",5335,58,1046,6.32476293068991,1274.9375,67.788044891
"S23",5335,59,1045,6.29628886176852,1238.55504587156,68.374880129
"S23",5335,60,1028,6.31048136844667,1214.94581280788,67.556771165
"S23",5335,61,1053,6.32887567487985,1287.49748743719,67.125045039
"S23",5335,62,1031,6.29366075181798,1221.89622641509,65.812336815
"S23",5335,63,1033,6.29653792362654,1223.45161290323,65.347991107
"S23",5335,64,1039,6.30395156403751,1251.34782608696,68.77514306
"S23",5335,65,1025,6.27252322637797,1207.45192307692,66.629791872
"S23",5335,66,1036,6.29129171521018,1288.07894736842,66.026343841
"S23",5335,67,1033,6.2994685247392,1253.93596059113,66.180804351
"S23",5335,68,1036,6.30120542421071,1247.94174757282,66.065500617
"S23",5335,69,1046,6.32210334644362,1349.63253012048,67.12541373
"S23",5335,70,1062,6.29968269186053,1321.0396039604,69.697877436
"S23",5335,71,1045,6.30487809252802,1283.28358208955,68.160905579
"S23",5335,72,1049,6.31007942938629,1228.28054298643,69.331396917
"S23",5335,73,1039,6.29588736528746,1270.8,66.785322733
"S23",5335,74,1042,6.30891762411374,1231.12903225806,68.332133888
"S23",5335,75,1046,6.29423466269867,1275.50495049505,67.114691168
"S23",5335,76,1029,6.28277585222409,1238.1256281407,65.213089615
"S23",5335,77,1049,6.3033408437817,1279.28,68.908969796
"S23",5335,78,1014,6.28316289518517,1229.69189189189,65.948116378
"S23",5335,79,1018,6.28426002167939,1210.94029850746,67.28400284
"S23",5335,80,1028,6.31716911548207,1244.41711229947,65.969015958
"S23",5335,81,1024,6.30077711265357,1228.59405940594,66.288691507
"S23",5335,82,1047,6.32818509600501,1238.40579710145,68.232262001
"S23",5335,83,1020,6.28425264463739,1194.21428571429,66.959790271
"S23",5335,84,1019,6.27580648461845,1192.03286384977,67.105914984
"S23",5335,85,1067,6.3457635264864,1244.025,67.840824521
"S23",5335,86,1021,6.30945953733085,1206.15346534653,66.480607338
"S23",5335,87,1030,6.30307692243065,1221.90243902439,67.68890066
"S23",5335,88,1049,6.31610855053655,1295.60606060606,67.870319209
"S23",5335,89,1035,6.31527423405002,1209.21428571429,67.3606119
"S23",5335,90,1042,6.29104775598674,1227.88105726872,67.056097714
"S23",5335,91,1041,6.31345083232013,1239.53271028037,67.194571364
"S23",5335,92,1038,6.29720587600913,1219.01801801802,67.220786051
"S23",5335,93,1039,6.32290363403503,1279.81621621622,65.975363503
"S23",5335,94,1032,6.30300135217842,1242.85714285714,66.679449284
"S23",5335,95,1039,6.29914667444597,1232.15165876777,68.620746382
"S23",5335,96,1016,6.25655402039164,1215.10050251256,65.149547346
"S23",5335,97,1024,6.29628832701513,1235.50526315789,66.532360633
"S23",5335,98,1045,6.32284221434019,1267,67.254159517
"S23",5335,99,1029,6.28713406760472,1268.28333333333,68.481524519
"S23",5335,100,1041,6.28731419732099,1236.34722222222,67.488762711
"S23",7862,1,1139,6.35470776546561,1278.8,73.715966816
"S23",7862,2,1132,6.320199583233,1318.02209944751,71.398145646
"S23",7862,3,1163,6.35865934055279,1311.92344497608,74.503904655
"S23",7862,4,1146,6.34512961882236,1312.90052356021,73.509902527
"S23",7862,5,1156,6.3467970815799,1310.55665024631,74.284125304
"S23",7862,6,1155,6.34177219581357,1306.32057416268,74.357397675
"S23",7862,7,1139,6.34989292446568,1290.14925373134,72.209960824
"S23",7862,8,1152,6.34069519212175,1280.28440366972,74.851180272
"S23",7862,9,1161,6.33724837776028,1326.51219512195,73.935759158
"S23",7862,10,1136,6.34134996777902,1252.09589041096,74.432957258
"S23",7862,11,1155,6.34544044437989,1295.32863849765,74.123986537
"S23",7862,12,1134,6.33605716084669,1268.45192307692,73.876332933
"S23",7862,13,1140,6.35200769902029,1286.76237623762,73.388385818
"S23",7862,14,1120,6.34508025484313,1224,71.060799882
"S23",7862,15,1144,6.35586922367657,1269.40476190476,72.824978097
"S23",7862,16,1147,6.3542618410339,1315.22340425532,73.624870643
"S23",7862,17,1137,6.34136398944101,1278.9801980198,73.089922985
"S23",7862,18,1146,6.3452779717558,1281.77464788732,75.105344359
"S23",7862,19,1151,6.3427682470144,1329.14814814815,72.950410307
"S23",7862,20,1160,6.36118483283545,1329.59898477157,74.461541874
"S23",7862,21,1171,6.35931439832221,1321.62790697674,74.429441068
"S23",7862,22,1147,6.34406295585059,1290.30660377358,73.109398764
"S23",7862,23,1145,6.35319469825285,1274.94230769231,73.927416863
"S23",7862,24,1154,6.35637317359125,1279.0504587156,72.990501322
"S23",7862,25,1128,6.32389700151735,1264.93298969072,71.530255062
"S23",7862,26,1151,6.37302977400033,1301.625,73.410417716
"S23",7862,27,1168,6.35400356449082,1327.38942307692,73.90151961
"S23",7862,28,1129,6.31329647692361,1268.22330097087,71.995347178
"S23",7862,29,1158,6.36762570645011,1336.24193548387,71.99786806
"S23",7862,30,1152,6.35752281305236,1322.00529100529,73.809250791
"S23",7862,31,1149,6.36144192628154,1311,74.038183081
"S23",7862,32,1158,6.32380655071273,1322.94029850746,73.959431361
"S23",7862,33,1156,6.35891827051697,1295.67289719626,73.81947202
"S23",7862,34,1131,6.32738017618943,1297.00529100529,73.626290568
"S23",7862,35,1139,6.34555067111906,1309.95135135135,72.671424722
"S23",7862,36,1151,6.33750438827796,1281.7668161435,73.548893967
"S23",7862,37,1134,6.34220235021205,1277.64141414141,73.012192865
"S23",7862,38,1139,6.35791563191444,1293.75263157895,73.500579803
"S23",7862,39,1150,6.34994697592328,1282.04761904762,75.309068655
"S23",7862,40,1163,6.37666803646585,1317.85074626866,74.719894611
"S23",7862,41,1141,6.3506315770669,1273.16589861751,72.632997125
"S23",7862,42,1134,6.35640873464366,1219.42916666667,74.007803158
"S23",7862,43,1152,6.35397720426873,1296.37055837563,74.453748654
"S23",7862,44,1159,6.35493333371481,1311.30582524272,74.387539445
"S23",7862,45,1145,6.35545000191897,1294.40487804878,73.717104159
"S23",7862,46,1116,6.3295285871493,1210.86448598131,72.82758616
"S23",7862,47,1146,6.35317985701984,1297.41361256544,72.893031668
"S23",7862,48,1137,6.34650227585469,1270.47087378641,72.184235672
"S23",7862,49,1140,6.33174071056244,1282.2487804878,72.74510732
"S23",7862,50,1148,6.3431611866161,1311.81578947368,71.353145801
"S23",7862,51,1146,6.35365858592394,1292.12953367876,74.297573435
"S23",7862,52,1146,6.36364662874669,1270.13551401869,73.7185012
"S23",7862,53,1156,6.33340133937708,1329.13065326633,73.435266322
"S23",7862,54,1155,6.34959883057124,1296.55825242718,74.219492191
"S23",7862,55,1155,6.35161644661446,1292.55188679245,73.484404524
"S23",7862,56,1136,6.33821882088347,1285.72727272727,72.535193865
"S23",7862,57,1148,6.36339761371669,1316.66666666667,73.799277633
"S23",7862,58,1126,6.3394129127881,1229.02816901408,73.197797219
"S23",7862,59,1145,6.35119605355025,1319.19672131148,74.043368916
"S23",7862,60,1131,6.32825216675376,1302.34920634921,73.061271007
"S23",7862,61,1159,6.36180158380736,1351.4,75.883075986
"S23",7862,62,1130,6.33079143456729,1285.67708333333,72.092957684
"S23",7862,63,1123,6.33357370607092,1225.06976744186,72.460629035
"S23",7862,64,1132,6.34627714184639,1271.5625,72.58863145
"S23",7862,65,1150,6.35755442938428,1281.42180094787,73.713280572
"S23",7862,66,1144,6.34872413126249,1298.08415841584,73.576016132
"S23",7862,67,1130,6.35235995830015,1280.94736842105,70.969305424
"S23",7862,68,1167,6.34319103889859,1325.59701492537,74.314678095
"S23",7862,69,1140,6.32824585747555,1264.71830985915,73.1947741
"S23",7862,70,1147,6.33230889333801,1302.93939393939,73.57011423
"S23",7862,71,1154,6.35001908820934,1266.5,74.599746787
"S23",7862,72,1143,6.34375182509979,1318.05405405405,72.508519667
"S23",7862,73,1130,6.36492516871658,1280.08474576271,72.055838689
"S23",7862,74,1129,6.32056513102768,1318.38596491228,72.580332787
"S23",7862,75,1150,6.35120729319297,1300.9595959596,72.646825094
"S23",7862,76,1131,6.33864421684307,1276.94736842105,71.969609094
"S23",7862,77,1145,6.32651035480189,1281.48401826484,73.381939767
"S23",7862,78,1153,6.33775790095223,1310.59905660377,74.955070406
"S23",7862,79,1152,6.33598888284369,1316.84848484848,73.944712631
"S23",7862,80,1136,6.3397469768487,1280.42708333333,72.336320443
"S23",7862,81,1156,6.33798856884516,1351.8167539267,75.479758566
"S23",7862,82,1150,6.35604300730263,1284.64788732394,73.251048603
"S23",7862,83,1136,6.35023690840179,1305.40571428571,72.415738224
"S23",7862,84,1156,6.3533211104736,1292.85135135135,74.90434009
"S23",7862,85,1157,6.36319777909799,1306.63942307692,72.589225932
"S23",7862,86,1143,6.35451877241549,1299.49214659686,72.69573433
"S23",7862,87,1122,6.33008150832213,1258.6935483871,71.505163516
"S23",7862,88,1147,6.33158283006998,1290.79342723005,72.974986305
"S23",7862,89,1141,6.32849583955516,1294.60621761658,72.807183981
"S23",7862,90,1143,6.33787568892887,1281.53271028037,74.000829542
"S23",7862,91,1146,6.35241226850665,1278.1875,73.66880531
"S23",7862,92,1151,6.36047419128336,1278.61538461538,73.641654506
"S23",7862,93,1134,6.35775765663698,1292.53475935829,71.642806325
"S23",7862,94,1146,6.34655788447765,1281.26829268293,74.196573258
"S23",7862,95,1148,6.33114410524789,1299.35294117647,73.785413223
"S23",7862,96,1129,6.33233070146695,1272.91262135922,71.727904821
"S23",7862,97,1149,6.32945323199809,1302.52427184466,74.125884505
"S23",7862,98,1136,6.33387070846511,1283.49253731343,74.688185434
"S23",7862,99,1147,6.3518694203661,1298.5618556701,74.07595621
"S23",7862,100,1152,6.33697780487272,1307.79310344828,74.010198547
"S23",10389,1,1213,6.35911947423891,1335.28070175439,78.499346056
"S23",10389,2,1205,6.3654270274927,1323.62359550562,76.177056508
"S23",10389,3,1207,6.37143314506217,1336.08823529412,76.313219591
"S23",10389,4,1204,6.36767493636465,1296.55154639175,76.426489413
"S23",10389,5,1189,6.35879309363814,1281.55681818182,76.662934803
"S23",10389,6,1226,6.39014730295527,1336.33152173913,78.701084846
"S23",10389,7,1214,6.37942144517362,1351.65714285714,77.833851084
"S23",10389,8,1206,6.37201143706058,1321.21052631579,77.24674715
"S23",10389,9,1200,6.36741330754487,1287.08108108108,76.220130697
"S23",10389,10,1216,6.37234293931065,1314.53157894737,78.428280428
"S23",10389,11,1206,6.36670191247329,1320.54069767442,77.437606778
"S23",10389,12,1207,6.35573205187735,1317.72727272727,76.588337872
"S23",10389,13,1213,6.37741416665987,1339.13407821229,77.269698261
"S23",10389,14,1207,6.367908439197,1304.53191489362,77.277566086
"S23",10389,15,1205,6.37827099888523,1301.5,76.80635732
"S23",10389,16,1209,6.3760347758901,1335.91071428571,76.657976907
"S23",10389,17,1230,6.39631448534354,1328.0487804878,78.581504289
"S23",10389,18,1204,6.37380886516428,1300.5,78.118404433
"S23",10389,19,1195,6.36063094502,1265.76354679803,76.63140339
"S23",10389,20,1210,6.35595717391065,1334.94972067039,76.400728451
"S23",10389,21,1208,6.35986314448498,1337.75862068966,76.923281882
"S23",10389,22,1221,6.37511495055019,1311.22613065327,78.181378688
"S23",10389,23,1205,6.36263149603648,1307.36464088398,76.293349268
"S23",10389,24,1202,6.38715776225825,1281.71204188482,76.66316876
"S23",10389,25,1219,6.36247751477435,1336.37244897959,79.185477314
"S23",10389,26,1194,6.35586423755081,1304.8125,74.99005865
"S23",10389,27,1195,6.36974779233846,1286.50537634409,76.909064385
"S23",10389,28,1220,6.37963101430465,1328.64864864865,77.852798048
"S23",10389,29,1205,6.36187428862828,1296.60714285714,78.08550645
"S23",10389,30,1201,6.37487386229168,1296.08379888268,76.255479738
"S23",10389,31,1221,6.39568305509764,1314,77.872034504
"S23",10389,32,1204,6.36245085375939,1283.35960591133,76.239228584
"S23",10389,33,1211,6.38131269812771,1311.05235602094,78.259387631
"S23",10389,34,1208,6.36963743562683,1331.19459459459,77.659809933
"S23",10389,35,1209,6.35837402562713,1323.51063829787,77.973248228
"S23",10389,36,1217,6.37833596412923,1320.92857142857,77.741515062
"S23",10389,37,1212,6.36067303396505,1307.10344827586,77.132964317
"S23",10389,38,1204,6.3795116957848,1312.64864864865,76.629755404
"S23",10389,39,1213,6.37307841411092,1322.64171122995,76.530062614
"S23",10389,40,1194,6.37693961878502,1295.52,75.452423897
"S23",10389,41,1218,6.37368918809813,1319.00502512563,78.026879908
"S23",10389,42,1211,6.3602531721068,1381.1226993865,78.113829307
"S23",10389,43,1214,6.38952171836867,1309.20809248555,77.163255771
"S23",10389,44,1201,6.35765305020186,1302.74456521739,76.444370944
"S23",10389,45,1198,6.36794791223637,1313.67597765363,77.288383157
"S23",10389,46,1200,6.36064159347805,1274.3961352657,77.631665635
"S23",10389,47,1201,6.3817925629263,1314.26347305389,78.213219115
"S23",10389,48,1188,6.36607756867187,1306.45238095238,75.845012032
"S23",10389,49,1206,6.36865585153434,1318.92134831461,76.158223596
"S23",10389,50,1200,6.36975560797237,1270.70192307692,77.419884254
"S23",10389,51,1204,6.37250353330396,1297.53333333333,76.910851887
"S23",10389,52,1216,6.3775333346019,1332.8156424581,76.53702356
"S23",10389,53,1196,6.36897528930043,1281.89795918367,75.316982484
"S23",10389,54,1216,6.37641783345549,1289.41474654378,78.603825889
"S23",10389,55,1213,6.38851814890804,1293.95477386935,78.019597134
"S23",10389,56,1198,6.36066267068412,1283.0303030303,76.914937198
"S23",10389,57,1195,6.36533757984853,1296.30386740331,76.787957846
"S23",10389,58,1208,6.36747644382065,1318.63492063492,76.719133475
"S23",10389,59,1207,6.37345692654675,1288.63235294118,77.955879573
"S23",10389,60,1205,6.36462460769444,1299.50520833333,77.894258824
"S23",10389,61,1196,6.37638042390812,1290.03314917127,76.515172495
"S23",10389,62,1205,6.35973670799834,1336.26744186047,75.600755641
"S23",10389,63,1206,6.36584887137598,1311.67039106145,77.159290563
"S23",10389,64,1209,6.37192210081806,1301.10659898477,76.909883146
"S23",10389,65,1226,6.3803460447255,1323.25581395349,77.817163114
"S23",10389,66,1180,6.36881368297714,1276.96428571429,74.121699414
"S23",10389,67,1202,6.36549803405535,1278.89393939394,76.486236432
"S23",10389,68,1206,6.35553432104551,1334.28409090909,78.299333299
"S23",10389,69,1214,6.38907747991121,1308.5306122449,77.523212132
"S23",10389,70,1200,6.35786543165421,1299.75,76.954770371
"S23",10389,71,1217,6.37428056721916,1327.55555555556,76.755495443
"S23",10389,72,1206,6.36317145335247,1315.23913043478,78.193230277
"S23",10389,73,1203,6.39653107457051,1290.55434782609,77.480882956
"S23",10389,74,1191,6.39287696317492,1272.65730337079,77.149868717
"S23",10389,75,1226,6.38730638630343,1359.57142857143,77.931797988
"S23",10389,76,1219,6.38610382927816,1339.26815642458,77.682336824
"S23",10389,77,1222,6.39679564876495,1329.56756756757,77.185400732
"S23",10389,78,1212,6.36481458144395,1314.07772020725,78.099919364
"S23",10389,79,1212,6.36770499847468,1346.39204545455,76.875421224
"S23",10389,80,1217,6.37068536228967,1315.5,76.908136651
"S23",10389,81,1211,6.38498700063254,1335.94082840237,77.87584632
"S23",10389,82,1205,6.37654492615252,1331.12068965517,77.286593717
"S23",10389,83,1214,6.38632128162328,1324.06145251397,76.900422328
"S23",10389,84,1203,6.37264306114303,1308.99456521739,76.315498324
"S23",10389,85,1204,6.36627593914531,1308.79255319149,76.850218307
"S23",10389,86,1209,6.37101842098621,1295.33846153846,78.332331158
"S23",10389,87,1198,6.36209855020914,1299.6935483871,76.55350629
"S23",10389,88,1201,6.36966896191143,1293.53125,75.347514706
"S23",10389,89,1199,6.37197611810963,1291.00534759358,76.626732503
"S23",10389,90,1210,6.36765889384949,1345.81005586592,77.413320707
"S23",10389,91,1196,6.36655419848825,1326.8036809816,75.993808792
"S23",10389,92,1199,6.3467000012364,1310.04972375691,77.602368761
"S23",10389,93,1213,6.38140299420747,1311.65384615385,78.127703201
"S23",10389,94,1191,6.36944281969961,1289.11475409836,76.893437169
"S23",10389,95,1202,6.36402978979452,1304.36464088398,76.545849996
"S23",10389,96,1195,6.34867207750577,1278.34653465347,77.254710685
"S23",10389,97,1202,6.348369318616,1316.296875,75.864357217
"S23",10389,98,1204,6.3562471135735,1322.62359550562,76.641865417
"S23",10389,99,1197,6.36611485105247,1294.20338983051,76.243135565
"S23",10389,100,1209,6.36219312152128,1310,76.17716548
"S23",12916,1,1251,6.38951606892887,1333.00621118012,80.127013033
"S23",12916,2,1241,6.37093742844653,1328.53571428571,79.10288027
"S23",12916,3,1253,6.36566530474072,1344.49681528662,79.20632095
"S23",12916,4,1247,6.37612143885859,1319.45,80.220868962
"S23",12916,5,1233,6.38386731382289,1313.00636942675,78.680090848
"S23",12916,6,1233,6.38258703642124,1306.71951219512,79.449800643
"S23",12916,7,1246,6.36487462609986,1336.53448275862,80.227287684
"S23",12916,8,1252,6.38045609102506,1328.12727272727,79.584736898
"S23",12916,9,1251,6.39378843133435,1335.09554140127,79.267680722
"S23",12916,10,1234,6.387029661642,1305.67721518987,78.722433219
"S23",12916,11,1245,6.38051381136465,1318.52601156069,78.178230927
"S23",12916,12,1236,6.40506488249413,1289.68421052632,78.843976983
"S23",12916,13,1231,6.36612853478749,1325.87741935484,78.446117436
"S23",12916,14,1264,6.40117784771179,1350.59259259259,79.424785743
"S23",12916,15,1249,6.39026236690552,1318.79532163743,79.506455179
"S23",12916,16,1240,6.37608018545127,1310.20588235294,78.921421124
"S23",12916,17,1253,6.38953617279817,1336,79.875629439
"S23",12916,18,1244,6.3802552761176,1308.51351351351,78.737351517
"S23",12916,19,1245,6.36926179579335,1334.1717791411,80.256596957
"S23",12916,20,1243,6.38330902989387,1321.20809248555,79.87883352
"S23",12916,21,1250,6.37270490244566,1318.02139037433,80.021057829
"S23",12916,22,1256,6.39435704122718,1327.16022099448,79.724496205
"S23",12916,23,1236,6.3806745644736,1304,78.862861913
"S23",12916,24,1241,6.3744110650038,1321.03592814371,78.648478192
"S23",12916,25,1240,6.38185389258836,1312.95882352941,79.447482289
"S23",12916,26,1227,6.37432589726389,1279.71951219512,77.578222836
"S23",12916,27,1255,6.39072498272147,1345.08875739645,80.796479151
"S23",12916,28,1243,6.39929730088198,1290.76795580111,79.65526882
"S23",12916,29,1251,6.37978923839985,1351.49032258065,79.577276856
"S23",12916,30,1232,6.37658344509598,1294.63313609467,78.095692152
"S23",12916,31,1252,6.37873862227586,1325.53260869565,79.831307232
"S23",12916,32,1241,6.38115834680804,1311.90243902439,78.448586759
"S23",12916,33,1246,6.38386468783071,1309.98823529412,79.689574025
"S23",12916,34,1246,6.39503446595809,1320.94827586207,79.616445617
"S23",12916,35,1252,6.38160835127818,1345.88888888889,81.206733647
"S23",12916,36,1238,6.37057964664877,1316.20809248555,79.631657863
"S23",12916,37,1250,6.38759448895749,1347.55033557047,79.759915891
"S23",12916,38,1237,6.38321939123988,1293.47894736842,80.038849874
"S23",12916,39,1254,6.37985237364953,1312.81578947368,81.099366781
"S23",12916,40,1238,6.38808117893715,1287.68965517241,78.342804544
"S23",12916,41,1243,6.40090221763504,1296.68072289157,79.131351422
"S23",12916,42,1249,6.38890941784212,1311.7808988764,79.355140214
"S23",12916,43,1230,6.38092281914868,1321.51079136691,78.005166639
"S23",12916,44,1243,6.3748311498981,1333.77777777778,79.100834338
"S23",12916,45,1250,6.38905202099041,1321.86440677966,79.794895362
"S23",12916,46,1246,6.36380507045871,1317.26229508197,80.094166074
"S23",12916,47,1244,6.39587686700894,1314.96987951807,79.797133464
"S23",12916,48,1235,6.37829152880481,1309.13043478261,78.476267412
"S23",12916,49,1233,6.37520830920359,1297.35,78.70759435
"S23",12916,50,1241,6.37946028741685,1317.76162790698,79.415674638
"S23",12916,51,1253,6.37222890397058,1330.31428571429,80.517626054
"S23",12916,52,1245,6.40574265280591,1306.04268292683,78.186108642
"S23",12916,53,1225,6.35548738984064,1317,78.216169175
"S23",12916,54,1236,6.38468113141329,1307.33742331288,78.830816319
"S23",12916,55,1245,6.39635524499855,1318.32934131737,80.259388388
"S23",12916,56,1248,6.39941735118859,1322.09433962264,79.808251333
"S23",12916,57,1251,6.38152069476861,1339.22641509434,81.020207374
"S23",12916,58,1250,6.38213738615135,1327.09090909091,80.268367785
"S23",12916,59,1243,6.38932159461002,1323.00613496933,78.840181472
"S23",12916,60,1255,6.39391637098622,1324.57954545455,79.43446837
"S23",12916,61,1231,6.37333731571724,1296.2426035503,78.705836114
"S23",12916,62,1250,6.39514934182319,1325.09316770186,80.419531247
"S23",12916,63,1253,6.38562185882262,1334.03550295858,80.220174521
